ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,MAX_TXN_PER_PART,NUM_HS,POS_HS,PRIORITIZE_HS,READ_PERC,REQ_PER_QUERY,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THINKTIME,THREAD_CNT,WORKLOAD,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,0,0,0,1.559448,3199999.000000,0.000000,0.000000,0.000000,0.000000,0.127689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000090,17.998754,22223.760319,0.000000,0.233376,3.133526,4.840850,0.037286,0.032317,8.996388,200000
50000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,53598,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000051,10.092932,38375.371190,0.194455,0.088123,1.311485,2.731965,4.156531,0.008737,0.874148,193660
50000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,10279,0,0,1.352341,0.000000,0.000000,0.083058,0.050102,0.018528,0.123129,0.076132,0.123607,0.000000,0.000000,0.000000,0.000037,7.498164,48534.813005,0.796032,0.477825,1.282569,3.661186,0.799176,0.000000,0.000748,181961
50000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,45073,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000045,10.857475,34519.995794,2.407650,0.070372,1.233084,2.410858,3.496915,0.000000,0.000000,187400
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,13681,0,0,1.535703,3266069.000000,0.000000,0.000000,0.000000,0.000000,0.157579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000051,10.433925,37225.107876,0.473767,0.262208,2.297113,4.465026,1.102031,0.027591,0.990474,194202
50000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,37819,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,7.946178,49786.200862,0.500765,0.103576,0.992017,2.395274,2.939163,0.009633,0.137586,197805
50000,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,140801,0,0,2.744191,0.000000,0.000000,0.407452,0.244183,0.134519,0.335124,0.290164,1.521711,0.000000,0.000000,0.000000,0.000043,25.229305,59387.445903,9.136656,2.447480,1.760325,6.934690,10.882207,0.000000,0.002534,374576
50000,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,210004,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000048,29.275083,53609.958903,10.310604,0.162388,0.619349,1.415017,16.261544,0.000000,0.000000,392359
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,2,0,0,2.911213,6400000.000000,0.000000,0.000000,0.000000,0.000000,0.217320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,55.974423,28584.483979,0.000095,0.394758,4.068374,7.595847,0.055066,0.046090,42.059099,400000
50000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,300442,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000080,39.266646,40105.487859,7.775131,0.217867,2.294378,5.286605,23.292376,0.037911,5.968544,393702
50000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,120378,0,0,2.694521,0.000000,0.000000,0.243646,0.162473,0.064146,0.404912,0.212280,1.334164,0.000000,0.000000,0.000000,0.000039,23.700886,62798.328017,9.102680,2.323527,1.755147,6.132443,9.319032,0.000000,0.002514,372094
50000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,161383,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000043,23.644487,66551.158903,6.587059,0.152043,0.845484,1.870561,12.469014,0.000000,0.000000,393392
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,52374,0,0,2.727650,6975458.000000,0.000000,0.000000,0.000000,0.000000,0.345561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000050,22.082678,71878.238557,2.089372,0.576279,2.178709,6.165571,4.130581,0.050849,5.670016,396816
50000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,177915,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000052,24.858502,62722.203484,4.542054,0.254200,1.623290,4.037955,13.783275,0.033600,0.942850,389795
50000,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,596666,0,0,5.389961,0.000000,0.000000,1.539776,0.798403,0.400013,1.228302,0.957318,5.201437,0.000000,0.000000,0.000000,0.000064,81.760265,62528.271102,41.058467,8.085764,3.101468,15.268212,46.253834,0.000000,0.036292,639041
50000,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,657124,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,71.326034,86850.419393,23.872374,0.412598,0.540928,1.253872,50.695976,0.000000,0.000000,774337
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,2,0,0,5.518471,12799999.000000,0.000000,0.000000,0.000000,0.000000,0.452299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000238,190.582524,33581.253264,0.000051,0.921161,5.654387,13.321795,0.168365,0.148878,166.756803,800000
50000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1168629,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000109,133.646593,47641.648447,46.652322,0.420586,3.253905,9.131573,90.285596,0.059828,25.872325,795893
50000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,453457,0,0,5.425836,0.000000,0.000000,0.642513,0.461981,0.179538,1.063838,0.533833,2.184353,0.000000,0.000000,0.000000,0.000039,60.681541,102751.509831,30.131602,4.610843,1.967783,9.363340,34.929419,0.000000,0.012297,779390
50000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,522207,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000055,61.677013,100762.726957,18.893747,0.406539,0.970469,2.335811,40.458950,0.000000,0.000000,776843
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,13202,0,0,5.755965,12927896.000000,0.000000,0.000000,0.000000,0.000000,0.762032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000108,87.088068,73318.057398,1.098499,1.221089,5.078417,13.871711,1.148306,0.108554,60.805084,798141
50000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,626912,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,68.412700,91968.421534,18.993542,0.601582,1.566832,5.880397,48.362567,0.066998,3.563417,786476
50000,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1964600,0,0,11.287268,0.000000,0.000000,3.164077,2.044832,0.954654,3.114925,1.778304,8.373494,0.000000,0.000000,0.000000,0.000056,211.016509,118002.975669,123.974165,14.696364,2.855270,23.690848,151.245569,0.000000,0.135762,1556286
50000,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1895746,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,181.947984,138909.239313,65.954787,0.934861,0.603369,1.438850,146.085944,0.000000,0.000000,1579641
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,750,0,0,10.428480,25604959.000000,0.000000,0.000000,0.000000,0.000000,0.841648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,595.368707,42996.979363,0.253995,1.657030,6.889354,21.202197,0.306571,0.209571,557.204434,1599941
50000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,4077511,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000147,440.816775,57837.327060,206.909169,0.957505,4.566404,14.958207,314.806370,0.152640,95.977498,1593479
50000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1443592,0,0,10.111405,0.000000,0.000000,1.733994,1.728586,0.525271,4.152564,1.394368,5.426664,0.000000,0.000000,0.000000,0.000049,161.493906,125309.793046,99.663283,12.732787,1.909296,13.672533,111.454216,0.000000,0.206976,1264798
50000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1465392,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000064,145.788196,173865.489614,44.228751,0.772618,0.837393,2.076988,112.961701,0.000000,0.000000,1584221
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,8510,0,0,10.885196,25691193.000000,0.000000,0.000000,0.000000,0.000000,1.395081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000188,301.359661,84913.607699,1.304210,2.325348,7.270475,24.380097,0.880424,0.185830,257.883640,1599346
50000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,2198886,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000079,213.509859,119507.511935,87.608700,1.424482,2.078398,9.180245,169.336719,0.123743,14.015332,1594752
50000,CLV,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.289320,0.000000,0.000000,0.000000,0.000000,0.000000,0.030846,0.029377,0.001475,0.000000,0.000000,0.000000,0.000024,2.366915,42249.095837,0.000000,0.138658,0.514028,1.352494,0.001481,0.000000,0.000000,100000
50000,SILO,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,2.457221,40696.382332,0.000000,0.020162,0.529989,1.172404,0.001473,0.000000,0.000000,100000
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.309629,1600000.000000,0.000000,0.000000,0.000000,0.000000,0.033105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,2.099903,47621.236268,0.000000,0.079409,0.526255,1.126049,0.004763,0.002345,0.000000,100000
50000,WAIT_DIE,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,2.151376,46481.869133,0.000000,0.039597,0.526493,1.207948,0.004655,0.002224,0.000000,100000
50000,CLV,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.286913,0.000000,0.000000,0.000000,0.000000,0.000000,0.030865,0.029322,0.001520,0.000000,0.000000,0.000000,0.000023,2.348601,42578.535266,0.000000,0.137165,0.502721,1.344058,0.001472,0.000000,0.000000,100000
50000,SILO,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,2.523689,39624.533815,0.000000,0.019812,0.548021,1.236695,0.001473,0.000000,0.000000,100000
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.310648,1599999.000000,0.000000,0.000000,0.000000,0.000000,0.034514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,2.128854,46973.632569,0.000000,0.081136,0.534930,1.154426,0.004800,0.002383,0.000000,100000
50000,WAIT_DIE,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,2.143054,46662.383890,0.000000,0.039476,0.520344,1.203497,0.004664,0.002239,0.000000,100000
50000,CLV,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.290382,0.000000,0.000000,0.000000,0.000000,0.000000,0.030918,0.029323,0.001568,0.000000,0.000000,0.000000,0.000024,2.352128,42514.697127,0.000000,0.136948,0.515922,1.334075,0.001471,0.000000,0.000000,100000
50000,SILO,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,2.542143,39336.890686,0.000000,0.019946,0.548582,1.250098,0.001473,0.000000,0.000000,100000
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.310117,1600000.000000,0.000000,0.000000,0.000000,0.000000,0.032872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,2.128065,46991.039872,0.000000,0.072669,0.540465,1.149543,0.004719,0.002301,0.000000,100000
50000,WAIT_DIE,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,2.136749,46800.073981,0.000000,0.040045,0.524165,1.198184,0.004668,0.002242,0.000000,100000
50000,CLV,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,0,0,0,1.564106,0.000000,0.000000,0.207844,0.111474,0.066575,0.160721,0.149801,0.435357,0.000000,0.000000,0.000000,0.000050,9.960412,40146.530161,0.000000,0.855107,2.147100,6.323277,0.003029,0.000000,0.000448,199938
50000,SILO,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,54102,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000043,10.566240,36877.451887,2.134835,0.056653,0.923890,2.136834,4.190970,0.000000,0.000000,194828
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,39,0,0,1.585650,3199916.000000,0.000000,0.000000,0.000000,0.000000,0.165015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000096,19.228036,20800.148682,0.001244,0.269170,3.334215,5.210486,0.046256,0.037493,9.592906,199973
50000,WAIT_DIE,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,66156,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000067,13.554710,28735.694727,0.522321,0.129390,1.719920,3.868234,5.162453,0.015246,1.552759,194752
50000,CLV,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,0,0,0,1.632974,0.000000,0.000000,0.117800,0.045625,0.024960,0.162172,0.105013,0.345519,0.000000,0.000000,0.000000,0.000057,11.168918,34959.517912,0.000000,0.778886,2.704339,6.951358,0.003015,0.000000,0.003156,195230
50000,SILO,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,47858,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,11.494738,33113.584996,2.614084,0.058407,1.278846,2.525082,3.702501,0.000000,0.000000,190316
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,3795,0,0,1.598110,3226081.000000,0.000000,0.000000,0.000000,0.000000,0.157724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,8.066103,49308.071565,0.118603,0.244528,1.916714,3.964202,0.331673,0.028032,0.584449,198862
50000,WAIT_DIE,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,42559,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000045,9.477851,41248.167423,0.729597,0.106636,1.321076,2.845071,3.303395,0.011526,0.240278,195472
50000,CLV,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,0,0,0,1.513547,0.000000,0.000000,0.001235,0.019516,0.003833,0.108470,0.064368,0.003727,0.000000,0.000000,0.000000,0.000041,7.971975,48539.037880,0.000000,0.349269,1.850277,4.693140,0.003013,0.000000,0.000880,193476
50000,SILO,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,771,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000051,10.238764,38904.501608,0.036552,0.048641,2.589867,5.460785,0.064221,0.000000,0.000000,199167
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,508,0,0,1.544061,3176144.000000,0.000000,0.000000,0.000000,0.000000,0.110636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000034,6.811986,58133.117801,0.020125,0.210078,1.601413,3.785650,0.075789,0.030480,0.002221,198001
50000,WAIT_DIE,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,2,YCSB,0,507,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,6.085312,64755.596144,0.012937,0.094059,1.497797,3.237981,0.072825,0.026823,0.000162,197029
50000,CLV,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,0,0,0,3.020176,0.000000,0.000000,0.456085,0.209460,0.128776,0.285954,0.276353,2.684834,0.000000,0.000000,0.000000,0.000045,17.894552,89405.756685,0.000000,3.459321,3.067420,11.673577,0.005890,0.000000,0.003942,399969
50000,SILO,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,209828,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000049,28.950670,54179.471049,9.777306,0.130550,0.546469,1.292149,16.171755,0.000000,0.000000,392133
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,2,0,0,2.851253,6400003.000000,0.000000,0.000000,0.000000,0.000000,0.265750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000129,51.414090,31119.873690,0.000105,0.453573,3.299481,7.047429,0.061351,0.051810,38.519445,400000
50000,WAIT_DIE,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,293491,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000077,38.281147,41599.694004,7.444112,0.198997,2.093158,5.360187,22.696566,0.025113,5.898816,398121
50000,CLV,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,0,0,0,3.148793,0.000000,0.000000,0.311325,0.147046,0.076400,0.314437,0.248678,1.598819,0.000000,0.000000,0.000000,0.000045,17.716937,88214.120133,0.000000,2.466873,3.288871,11.263927,0.007330,0.000000,0.021877,390721
50000,SILO,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,170685,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,24.998417,61952.241973,7.143556,0.124984,0.839507,1.718460,13.176900,0.000000,0.000000,387177
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,54821,0,0,2.944154,6950100.000000,0.000000,0.000000,0.000000,0.000000,0.385976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000052,22.686281,69249.604785,2.137717,0.598302,2.277608,6.078707,4.314127,0.056007,5.969593,392754
50000,WAIT_DIE,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,205220,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,28.423155,54951.958160,5.843217,0.262740,1.786681,4.366967,15.872154,0.035475,1.383966,390477
50000,CLV,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,0,0,0,2.918993,0.000000,0.000000,0.007861,0.042720,0.007058,0.196519,0.112980,0.009008,0.000000,0.000000,0.000000,0.000037,13.734051,106905.675987,0.000000,0.654731,2.769708,8.008696,0.007054,0.000000,0.005398,367062
50000,SILO,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,9597,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,14.435381,104605.761212,0.308640,0.102810,2.977398,6.204046,0.754146,0.000000,0.000000,377506
