ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,MAX_TXN_PER_PART,NUM_HS,POS_HS,PRIORITIZE_HS,READ_PERC,REQ_PER_QUERY,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THINKTIME,THREAD_CNT,WORKLOAD,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,654227,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,69.407122,90574.451623,21.787297,0.350978,0.467168,1.122470,50.373499,0.000000,0.000000,785814
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,2,0,0,5.444746,12799999.000000,0.000000,0.000000,0.000000,0.000000,0.425756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000222,177.712665,36013.190071,0.000069,0.830338,5.052449,12.340374,0.157358,0.138930,155.491900,800000
50000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1100322,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000097,118.300061,53818.737969,41.104166,0.419219,2.471488,8.073456,84.678855,0.063013,18.331219,795845
50000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,496295,0,0,5.259557,0.000000,0.000000,0.720586,0.544414,0.234223,0.848599,0.528046,0.548147,0.000000,0.000000,0.000000,0.000053,61.169991,101567.057681,20.222387,2.733435,0.940825,7.146073,38.291711,0.000000,0.014030,776607
50000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,523347,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000055,62.427046,100567.436312,18.991753,0.358267,0.904054,2.263659,40.364252,0.000000,0.000000,784766
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,12009,0,0,5.669141,12903032.000000,0.000000,0.000000,0.000000,0.000000,0.740621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000108,86.900089,73415.713030,1.022022,1.171108,5.172701,13.526772,1.061164,0.104552,61.209411,797479
50000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,646185,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000066,72.025773,84347.695660,21.732550,0.609876,1.849301,6.099016,49.949371,0.072963,4.578382,759401
50000,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,263529,0,0,2.884815,0.000000,0.000000,0.371457,0.216940,0.111188,0.324574,0.246361,0.343771,0.000000,0.000000,0.000000,0.000066,33.426545,47120.634516,7.242697,1.260938,1.400247,5.760894,20.338052,0.000000,0.002055,393770
50000,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,196494,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,26.436891,58619.601244,8.608285,0.151495,0.492582,1.295164,15.160507,0.000000,0.000000,387430
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,1,0,0,2.865888,6400001.000000,0.000000,0.000000,0.000000,0.000000,0.226896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000132,52.813485,30295.293172,0.000049,0.425175,3.621800,7.136778,0.083346,0.074224,39.642488,400000
50000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,282590,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000074,36.466210,43502.409891,6.945708,0.196284,2.047652,5.114682,21.859311,0.025696,5.357916,396592
50000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,146554,0,0,2.856712,0.000000,0.000000,0.290075,0.186084,0.087112,0.325285,0.219820,0.307228,0.000000,0.000000,0.000000,0.000048,25.868281,61507.451120,6.581600,1.229769,1.428995,5.569461,11.357460,0.000000,0.001714,397773
50000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,158494,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000043,22.675772,68846.520212,5.981479,0.143566,0.861508,1.692563,12.223312,0.000000,0.000000,390287
50000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,42898,0,0,2.709597,6858980.000000,0.000000,0.000000,0.000000,0.000000,0.347733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000051,22.037955,72132.644886,1.920395,0.588980,2.435906,6.500489,3.392094,0.050117,5.889297,397414
50000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,182041,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000052,25.193928,62322.000766,4.662392,0.264171,1.576519,4.018008,14.141829,0.038117,1.001781,392534
10000,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,3184926,0,0,11.934086,0.000000,0.000000,3.431230,2.399095,0.974230,3.348905,1.774692,5.808364,0.000000,0.000000,0.000000,0.000078,239.742237,105584.665955,116.130889,12.637168,2.566761,22.029049,180.851807,0.000000,0.156875,1582069
10000,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,2072477,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000057,151.869304,166448.382225,61.116022,0.989043,0.517588,1.305951,117.770618,0.000000,0.000000,1579900
10000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1,0,0,10.247696,25599994.000000,0.000000,0.000000,0.000000,0.000000,0.824955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000345,552.793635,46310.229340,0.000014,1.680181,5.836862,19.863052,0.262684,0.224151,517.391764,1600000
10000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,4915925,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000134,412.669663,61759.538574,199.141621,0.930063,4.390063,14.219473,279.236707,0.139592,105.533182,1592893
10000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,2206382,0,0,11.851434,0.000000,0.000000,2.062973,2.183036,0.841080,3.190759,1.482793,1.435869,0.000000,0.000000,0.000000,0.000058,176.406492,143706.457609,84.044895,8.087776,1.084689,11.054990,125.366693,0.000000,0.084824,1584422
10000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1638124,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000052,126.704551,199126.801819,44.364733,0.799154,0.766539,1.965529,93.136193,0.000000,0.000000,1576892
10000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1368,0,0,10.996671,25612533.000000,0.000000,0.000000,0.000000,0.000000,1.421115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000193,308.937035,82852.766395,0.218890,2.376767,7.693093,24.952444,0.330008,0.212085,265.169891,1599768
10000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,2759066,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000067,205.704994,124138.007195,98.757687,1.665898,2.208414,8.963574,157.322324,0.140538,16.735371,1595988
10000,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1083357,0,0,5.847324,0.000000,0.000000,1.514096,0.846328,0.399806,1.168487,0.805449,1.700496,0.000000,0.000000,0.000000,0.000071,89.878920,70345.571792,33.832118,4.477168,1.708650,10.760651,61.748792,0.000000,0.033968,790323
10000,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,757702,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000050,65.188938,95910.628629,26.043641,0.409998,0.455371,0.939315,43.310252,0.000000,0.000000,781539
10000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,2,0,0,5.434189,12799999.000000,0.000000,0.000000,0.000000,0.000000,0.417968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000224,178.880233,35778.128637,0.000057,0.782943,5.206410,12.295813,0.146884,0.127448,156.502442,800000
10000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1274276,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000079,102.439433,62243.999525,39.213891,0.398886,1.973914,6.912087,72.260795,0.055185,16.876462,797030
10000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,538103,0,0,5.016111,0.000000,0.000000,0.676607,0.540723,0.239343,0.825890,0.508708,0.700755,0.000000,0.000000,0.000000,0.000042,52.896527,119714.777883,19.922902,2.821118,0.888489,6.732846,30.589719,0.000000,0.010496,791562
10000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,575700,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000044,52.451883,120285.786373,17.465584,0.347699,0.625608,1.576502,32.680086,0.000000,0.000000,788652
10000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,3070,0,0,5.493937,12829309.000000,0.000000,0.000000,0.000000,0.000000,0.724401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000098,78.818636,81154.107088,0.242694,1.122813,4.350196,12.446605,0.283259,0.087436,56.713632,799557
10000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,788935,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000056,67.176838,92333.015663,23.711760,0.689282,1.796611,5.579809,45.162903,0.076119,4.418998,775330
10000,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,308894,0,0,2.647595,0.000000,0.000000,0.410156,0.252808,0.130990,0.336065,0.259794,0.399109,0.000000,0.000000,0.000000,0.000057,30.820057,51705.420772,7.914582,1.341542,1.356653,5.617691,17.576441,0.000000,0.002739,398391
10000,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,266532,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000045,29.886087,52769.839441,12.250393,0.182701,0.584888,1.309289,15.257501,0.000000,0.000000,394271
10000,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,2,0,0,2.910745,6400000.000000,0.000000,0.000000,0.000000,0.000000,0.229979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000146,58.546470,27328.718715,0.000119,0.421070,4.360939,7.942275,0.076249,0.066699,43.926709,400000
10000,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,356075,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000070,35.795380,44087.030391,8.078117,0.202810,2.036112,5.017308,20.363995,0.025996,6.318327,394528
10000,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,133284,0,0,2.939298,0.000000,0.000000,0.276597,0.181315,0.080573,0.320250,0.209954,0.229318,0.000000,0.000000,0.000000,0.000040,21.678698,73435.035925,5.862155,1.130561,1.481526,5.705936,7.601140,0.000000,0.002568,397994
10000,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,191657,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000039,22.001690,70589.668997,6.890920,0.155735,0.816623,1.673411,10.908767,0.000000,0.000000,388273
10000,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,69828,0,0,2.815395,7114033.000000,0.000000,0.000000,0.000000,0.000000,0.366194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000049,21.731065,72389.272351,2.577955,0.623874,2.491398,6.260515,4.081460,0.054646,4.518498,393274
10000,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,216584,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,23.353409,65262.933275,5.368301,0.290817,1.310546,3.819629,12.442550,0.054667,1.073522,381028
0,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,3718151,0,0,56.682379,0.000000,0.000000,9.280694,22.557935,3.118089,46.193211,5.595118,31.194787,0.000000,0.000000,0.000000,0.000084,330.135275,76741.778130,196.590941,85.264359,3.926889,74.665359,0.141931,0.000000,36.255610,1583448
0,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,12890595,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,121.933425,180886.118807,114.627195,21.292703,0.501297,5.059645,0.419670,0.000000,0.000000,1378504
