ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,MAX_TXN_PER_PART,NUM_HS,POS_HS,PRIORITIZE_HS,READ_PERC,REQ_PER_QUERY,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
0,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,8,YCSB,0,2,0,0,5.537084,12799697.000000,0.000000,0.000000,0.000000,0.000000,0.410710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000235,187.652837,34104.722783,0.000213,0.817122,5.770506,13.018598,0.151046,0.121456,164.143723,799981
0,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,16,YCSB,0,1,0,0,10.639768,25599994.000000,0.000000,0.000000,0.000000,0.000000,0.842089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000403,644.150847,39742.243781,0.000042,1.694195,8.511000,22.790231,0.284181,0.218313,603.264193,1600000
0,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,2,YCSB,0,38989582,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,17.442406,22827.240351,8.377678,0.982434,3.149245,4.912986,1.297795,0.052679,0.002224,199081
0,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,4,YCSB,0,73919008,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,55.543883,27665.908654,31.237478,2.181264,4.333972,8.367183,2.338140,0.154359,9.573788,384168
0,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,8,YCSB,0,66538909,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000098,203.767562,31295.697559,125.788157,4.610328,6.043458,20.367172,2.398573,0.432103,46.782431,797131
0,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,2,YCSB,0,17948,0,0,1.596861,0.000000,0.000000,0.134824,0.061114,0.025550,0.155982,0.093376,0.219915,0.000000,0.000000,0.000000,0.000049,10.576733,36114.175929,1.219926,0.650109,2.329852,5.703509,0.005121,0.000000,0.003160,190985
0,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,4,YCSB,0,155216,0,0,3.109388,0.000000,0.000000,0.478808,0.296208,0.122487,0.576517,0.359730,0.965367,0.000000,0.000000,0.000000,0.000027,16.616822,92375.548293,6.233905,2.329484,1.613695,6.394939,0.015379,0.000000,0.020077,383747
0,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,8,YCSB,0,1330710,0,0,11.270767,0.000000,0.000000,2.166766,4.254850,0.970074,6.642527,1.553484,3.775687,0.000000,0.000000,0.000000,0.000027,58.615390,105551.801976,37.513266,13.423004,1.534001,13.106054,0.059979,0.000000,1.469008,773370
0,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,16,YCSB,0,3208249,0,0,49.934148,0.000000,0.000000,7.231209,20.822434,3.057201,42.067758,4.965898,19.102680,0.000000,0.000000,0.000000,0.000069,301.751751,83880.394714,192.483116,68.392430,2.734489,48.935762,0.133024,0.000000,40.355704,1581941
0,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,2,YCSB,0,72172,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,8.666757,41189.108322,4.019996,0.090945,1.028263,2.426282,0.011449,0.000000,0.000000,178488
0,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,4,YCSB,0,317184,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,12.803149,115332.879778,9.753173,0.220143,0.595907,1.268157,0.021562,0.000000,0.000000,369156
0,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,8,YCSB,0,1409568,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,23.527639,249217.697161,20.795550,1.145079,0.420820,1.456298,0.066697,0.000000,0.000000,732938
0,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,16,YCSB,0,8530909,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,80.327583,279693.513459,73.353141,8.409124,0.513013,4.875130,0.332568,0.000000,0.000000,1404194
0,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,2,YCSB,0,13480,0,0,1.610068,3290007.000000,0.000000,0.000000,0.000000,0.000000,0.158506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,9.759921,40129.628259,0.460162,0.269159,2.550118,4.820310,0.039920,0.032101,0.779722,195831
0,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,4,YCSB,0,11251,0,0,2.932239,6516964.000000,0.000000,0.000000,0.000000,0.000000,0.372903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000057,23.185766,68909.001697,0.532163,0.598207,2.996892,7.090423,0.073927,0.058902,9.895158,399427
0,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,8,YCSB,0,16,0,0,5.581129,12798220.000000,0.000000,0.000000,0.000000,0.000000,0.760040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000105,83.821078,76341.466091,0.002507,1.214593,4.626020,13.234849,0.147127,0.118712,60.704695,799878
0,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,16,YCSB,0,13,0,0,10.624271,25597322.000000,0.000000,0.000000,0.000000,0.000000,1.396720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000179,286.773952,89259.097025,0.004034,2.314236,6.620022,22.973356,0.253638,0.198751,246.793319,1599824
0,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,2,YCSB,0,336994,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,8.827594,42442.594546,1.694453,0.197695,2.220821,3.856522,0.050733,0.031323,0.147677,187333
0,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,4,YCSB,0,4538706,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,22.120221,70293.872106,13.111812,1.513685,1.562591,3.779487,0.256891,0.067159,2.317795,388729
0,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,8,YCSB,0,20151740,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000034,73.715416,85430.271003,46.954410,6.484949,1.983733,7.754117,0.770373,0.118954,14.471773,787191
0,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,16,YCSB,0,44747808,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000084,387.700564,65442.711098,255.273032,31.361257,3.084972,41.962406,2.363644,0.263207,82.434128,1585761
0,CLV,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,2,YCSB,0,0,0,0,1.516344,0.000000,0.000000,0.132292,0.052420,0.027184,0.175917,0.127438,0.574346,0.000000,0.000000,0.000000,0.000051,9.929790,39469.313434,0.000000,1.036275,2.096456,6.326622,0.006536,0.000000,0.001099,195961
0,CLV,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,4,YCSB,0,0,0,0,2.874521,0.000000,0.000000,0.305102,0.137883,0.069689,0.363533,0.297555,1.017058,0.000000,0.000000,0.000000,0.000037,14.461455,107704.791017,0.000000,1.964838,2.470496,9.045574,0.012585,0.000000,0.012335,389392
0,CLV,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,8,YCSB,0,0,0,0,6.124093,0.000000,0.000000,0.888583,0.509657,0.217313,1.061509,0.707627,4.085476,0.000000,0.000000,0.000000,0.000040,31.493686,198437.745900,0.000000,6.458890,3.878020,20.927887,0.026476,0.000000,0.249837,781192
0,CLV,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,16,YCSB,0,0,0,0,15.214372,0.000000,0.000000,2.601557,3.224637,0.709853,4.521964,1.502286,29.271033,0.000000,0.000000,0.000000,0.000059,94.578313,269335.317565,0.000000,36.525380,5.384878,63.718266,0.046842,0.000000,9.801367,1592080
0,SILO,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,2,YCSB,0,100395,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,6.509590,61360.548779,3.149121,0.088344,0.772023,1.444408,0.009017,0.000000,0.000000,199716
0,SILO,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,4,YCSB,0,328133,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,13.175093,108805.306249,10.770865,0.187744,0.485805,1.010826,0.019304,0.000000,0.000000,358380
0,SILO,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,8,YCSB,0,1133281,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,20.959897,300332.774499,18.829134,0.688246,0.334144,0.943940,0.056921,0.000000,0.000000,786868
0,SILO,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,16,YCSB,0,6661625,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,63.908388,352964.745672,57.819947,9.278455,0.436885,3.867745,0.261462,0.000000,0.000000,1409838
0,WOUND_WAIT,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,2,YCSB,0,5895,0,0,1.490748,3262395.000000,0.000000,0.000000,0.000000,0.000000,0.210725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,8.059272,49545.667241,0.151097,0.335013,1.974787,4.018576,0.042611,0.033186,0.755166,199651
0,WOUND_WAIT,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,4,YCSB,0,2329,0,0,2.857048,6421457.000000,0.000000,0.000000,0.000000,0.000000,0.462223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,24.795680,64482.846567,0.086227,0.709618,2.757773,7.063170,0.076375,0.059651,12.190064,399724
0,WOUND_WAIT,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,8,YCSB,0,10,0,0,5.579254,12794714.000000,0.000000,0.000000,0.000000,0.000000,0.863420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000120,95.939305,66680.657885,0.001228,1.368857,5.312528,14.003976,0.175518,0.141308,71.152492,799662
0,WOUND_WAIT,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,16,YCSB,0,21,0,0,10.331299,25597098.000000,0.000000,0.000000,0.000000,0.000000,1.689575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000182,291.564889,87791.311619,0.006635,3.349553,5.644152,22.359545,0.362182,0.297466,253.632878,1599804
0,WAIT_DIE,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,2,YCSB,0,557434,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,9.811533,37595.348687,2.309667,0.320788,2.376354,4.003520,0.075947,0.041462,0.201559,184434
0,WAIT_DIE,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,4,YCSB,0,4089468,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,25.834020,60377.594279,14.716025,3.044268,1.816016,4.671210,0.258940,0.088204,3.111697,389949
0,WAIT_DIE,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,8,YCSB,0,7146600,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000043,86.776466,73176.153539,52.451877,19.671928,2.357243,12.604146,0.522022,0.265771,16.129556,793746
0,WAIT_DIE,1,true,false,true,RD,100000,2,TM,false,1,16,true,true,1024*1024*20,16,YCSB,0,9299439,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000084,343.343815,73902.831283,210.159020,110.483972,4.281686,58.686983,1.281162,0.857797,63.568103,1585880
0,CLV,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,2,YCSB,0,0,0,0,1.520223,0.000000,0.000000,0.000933,0.017960,0.003306,0.114166,0.062406,0.003056,0.000000,0.000000,0.000000,0.000051,9.619890,39322.280911,0.000000,0.346815,2.503436,5.805475,0.005166,0.000000,0.002863,189138
0,CLV,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,4,YCSB,0,0,0,0,2.996894,0.000000,0.000000,0.008489,0.054560,0.008166,0.299851,0.170023,0.010193,0.000000,0.000000,0.000000,0.000037,14.067601,108063.061920,0.000000,0.853227,2.806789,8.329350,0.014032,0.000000,0.007477,380047
0,CLV,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,8,YCSB,0,0,0,0,5.761406,0.000000,0.000000,0.062401,0.258264,0.031363,0.923735,0.375051,0.115629,0.000000,0.000000,0.000000,0.000029,22.175624,276159.087005,0.000000,2.201734,2.890002,13.285732,0.021760,0.000000,0.166597,765500
0,CLV,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,16,YCSB,0,0,0,0,15.986231,0.000000,0.000000,0.998173,2.716005,0.331384,4.717814,1.001877,4.235558,0.000000,0.000000,0.000000,0.000046,70.852182,349485.241135,0.000000,11.601217,3.711319,35.144340,0.039524,0.000000,18.000606,1547612
0,SILO,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,2,YCSB,0,799,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000050,9.669656,40048.167439,0.040363,0.051620,2.468117,5.170772,0.012508,0.000000,0.000000,193626
0,SILO,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,4,YCSB,0,8142,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,12.784112,103799.777563,0.267011,0.094074,2.789571,6.112863,0.010238,0.000000,0.000000,331747
0,SILO,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,8,YCSB,0,75350,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,19.536707,310338.893494,1.528465,0.285843,3.150320,7.165015,0.024934,0.000000,0.000000,757875
0,SILO,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,16,YCSB,0,1890178,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,43.156549,552492.739529,20.129771,4.530661,3.752921,9.880693,0.139612,0.000000,0.000000,1490230
0,WOUND_WAIT,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,2,YCSB,0,631,0,0,1.591294,3182128.000000,0.000000,0.000000,0.000000,0.000000,0.134501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000039,7.697920,51507.939841,0.023275,0.238234,2.151030,4.330822,0.039309,0.031733,0.001423,198252
0,WOUND_WAIT,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,4,YCSB,0,10695,0,0,2.921116,6434112.000000,0.000000,0.000000,0.000000,0.000000,0.363038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000028,11.373500,137666.334068,0.315932,0.636734,2.201351,6.397614,0.073988,0.054259,0.010610,391437
0,WOUND_WAIT,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,8,YCSB,0,52464,0,0,5.939015,13194799.000000,0.000000,0.000000,0.000000,0.000000,1.436384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000027,21.920080,281827.797698,1.369466,2.157175,3.307968,12.502812,0.132906,0.099853,0.089571,772211
0,WOUND_WAIT,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,16,YCSB,0,333641,0,0,34.240775,29832777.000000,0.000000,0.000000,0.000000,0.000000,26.751427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,87.983755,278398.302025,16.266624,29.194346,3.842301,58.118581,0.269446,0.200690,1.179045,1530908
0,WAIT_DIE,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,2,YCSB,0,653,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000042,8.130714,47710.936833,0.020617,0.120612,2.481934,4.453173,0.040775,0.031582,0.000197,193962
0,WAIT_DIE,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,4,YCSB,0,5099,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,10.221528,151426.675373,0.101343,0.321500,1.996131,5.737600,0.074066,0.050680,0.004063,386953
0,WAIT_DIE,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,8,YCSB,0,40411,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,17.360755,350590.742833,0.635880,0.957089,3.014907,9.526739,0.115960,0.085602,0.026069,760815
0,WAIT_DIE,1,true,false,true,RD,100000,2,MB,false,1,16,true,true,1024*1024*20,16,YCSB,0,612523,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,78.542874,320552.771917,19.818566,24.562423,3.603284,46.865956,0.312354,0.211265,1.368333,1573571
