ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,FIRST_HS,FIXED_HS,FLIP_RATIO,LATCH,LONG_TXN_RATIO,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_HS,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,POS_HS,READ_PERC,REQ_PER_QUERY,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 87, 0, 0, 0, 0, 210784,0,0,0,0, 210785, 0, 0, 0, 319.999,151813, 0.00195216, 273.179, 263.283, 0, 0, 0, 0.520797, 300.997, 0.064982, 0, 0, 0, 0, 0, 0, 0.643969, 1518126, 0, 0, 344590
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 7701, 0, 0, 0, 0, 258010,0,0,0,0, 258253, 0, 0, 0, 319.998,123910, 0.299444, 279.982, 270.055, 0, 0, 0, 0.436991, 303.792, 0.655132, 0, 0, 0, 0, 0, 0, 0.593096, 1239089, 0, 0, 301569
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1486448, 0, 0, 0, 0, 141024,0,0,0,0, 349827, 0, 0, 0, 319.978,91534.3, 190.901, 18.2652, 8.80954, 0, 0, 0, 0.376308, 30.0042, 116.155, 0, 0, 0, 0, 0, 0, 49.2156, 915281, 0, 0, 2627092
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 1777131, 0, 0, 0, 0, 134020,0,0,0,0, 460875, 0, 0, 0, 319.947,69489.5, 226.832, 14.1855, 4.82059, 0, 0, 0, 0.31101, 17.5662, 139.209, 0, 0, 0, 0, 0, 0, 31.4142, 694780, 0, 0, 2642230
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 1820794, 0, 0, 0, 0, 134825,0,0,0,0, 531727, 0, 0, 0, 319.953,60234.1, 238.754, 16.2003, 6.10268, 0, 0, 0, 0.267215, 14.74, 142.937, 0, 0, 0, 0, 0, 0, 26.3764, 602253, 0, 0, 2583274
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 229, 0, 0, 0, 0, 168927,0,0,0,0, 168933, 0, 0, 0, 319.931,189424, 0.0105876, 250.478, 239.453, 0, 0, 0, 0.632941, 285.742, 0.0794429, 0, 0, 0, 0, 0, 0, 6.88111, 1893828, 0, 0, 2150909
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 13383, 0, 0, 0, 0, 172852,0,0,0,0, 173205, 0, 0, 0, 319.94,184754, 0.647434, 250.077, 239.014, 0, 0, 0, 0.623907, 284.761, 1.11606, 0, 0, 0, 0, 0, 0, 6.8479, 1847196, 0, 0, 2153516
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1638213, 0, 0, 0, 0, 124156,0,0,0,0, 333386, 0, 0, 0, 319.952,96048.5, 200.719, 18.9113, 7.6256, 0, 0, 0, 0.390489, 26.3157, 128.133, 0, 0, 0, 0, 0, 0, 41.5819, 960341, 0, 0, 2910975
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 1864948, 0, 0, 0, 0, 124913,0,0,0,0, 437848, 0, 0, 0, 319.919,73146.1, 228.573, 16.2512, 5.18728, 0, 0, 0, 0.318029, 16.9317, 146.19, 0, 0, 0, 0, 0, 0, 28.5937, 731275, 0, 0, 2800506
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 1853222, 0, 0, 0, 0, 133440,0,0,0,0, 532026, 0, 0, 0, 319.944,60202.6, 239.623, 16.2231, 6.07669, 0, 0, 0, 0.273026, 14.8093, 145.518, 0, 0, 0, 0, 0, 0, 25.1276, 601920, 0, 0, 2646302
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 63, 0, 0, 0, 0, 207904,0,0,0,0, 207905, 0, 0, 0, 319.996,153916, 0.00148848, 272.716, 262.814, 0, 0, 0, 0.552173, 300.805, 0.0662419, 0, 0, 0, 0, 0, 0, 0.656262, 1539141, 0, 0, 360365
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 6435, 0, 0, 0, 0, 251641,0,0,0,0, 251816, 0, 0, 0, 319.999,127077, 0.221518, 278.862, 268.938, 0, 0, 0, 0.442138, 303.123, 0.558176, 0, 0, 0, 0, 0, 0, 0.715486, 1270768, 0, 0, 361174
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1477002, 0, 0, 0, 0, 141359,0,0,0,0, 348352, 0, 0, 0, 319.952,91928.1, 190.022, 18.6471, 9.18471, 0, 0, 0, 0.381928, 30.4338, 115.358, 0, 0, 0, 0, 0, 0, 49.7064, 919142, 0, 0, 2625020
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 1805513, 0, 0, 0, 0, 131697,0,0,0,0, 455580, 0, 0, 0, 319.945,70299.4, 227.378, 13.8993, 4.62661, 0, 0, 0, 0.322765, 17.3099, 141.532, 0, 0, 0, 0, 0, 0, 30.6544, 702873, 0, 0, 2672105
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 1816230, 0, 0, 0, 0, 135580,0,0,0,0, 537441, 0, 0, 0, 319.954,59592.6, 239.17, 16.3093, 6.17502, 0, 0, 0, 0.262543, 14.7116, 142.655, 0, 0, 0, 0, 0, 0, 26.2049, 595841, 0, 0, 2573955
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 186, 0, 0, 0, 0, 171202,0,0,0,0, 171206, 0, 0, 0, 319.939,186909, 0.00772442, 251.858, 240.84, 0, 0, 0, 0.609551, 286.628, 0.0752881, 0, 0, 0, 0, 0, 0, 6.39988, 1868734, 0, 0, 2108234
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 13275, 0, 0, 0, 0, 172388,0,0,0,0, 172741, 0, 0, 0, 319.936,185250, 0.650406, 249.542, 238.575, 0, 0, 0, 0.597176, 284.383, 1.10706, 0, 0, 0, 0, 0, 0, 7.15178, 1852125, 0, 0, 2180220
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1636966, 0, 0, 0, 0, 124553,0,0,0,0, 335781, 0, 0, 0, 319.932,95366.5, 201.175, 18.8549, 7.50933, 0, 0, 0, 0.387202, 26.1433, 128.078, 0, 0, 0, 0, 0, 0, 41.4219, 953463, 0, 0, 2908721
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 1822376, 0, 0, 0, 0, 127563,0,0,0,0, 443707, 0, 0, 0, 319.917,72176.9, 227.869, 16.2584, 5.16908, 0, 0, 0, 0.325193, 17.1193, 142.853, 0, 0, 0, 0, 0, 0, 29.7277, 721581, 0, 0, 2762987
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 1884789, 0, 0, 0, 0, 131068,0,0,0,0, 524112, 0, 0, 0, 319.95,61112.1, 239.864, 16.0967, 6.00047, 0, 0, 0, 0.279082, 14.5975, 147.855, 0, 0, 0, 0, 0, 0, 24.6441, 611026, 0, 0, 2679659
