ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,FIRST_HS,FIXED_HS,FLIP_RATIO,LATCH,LONG_TXN_RATIO,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_HS,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,POS_HS,READ_PERC,REQ_PER_QUERY,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 1268192, 0, 0, 0, 79434,0,0,0,0, 199097, 0, 159.963,80468.8, 96.0576, 8.96798, 2.91657, 0, 0, 0, 0.465264, 17.5619, 100.915, 0, 0, 0, 0, 0, 0, 2.78132, 804500, 0, 0, 1363451
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1572253, 0, 0, 0, 141604,0,0,0,0, 379849, 0, 319.91,84309.3, 200.557, 18.798, 9.20865, 0, 0, 0, 0.418879, 28.2554, 123.064, 0, 0, 0, 0, 0, 0, 42.2009, 842855, 0, 0, 2624182
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 6, 0, 0, 0, 316406,0,0,0,0, 316409, 0, 160.003,50567.3, 0.00171378, 0.431727, 0, 0, 0, 0, 0.197823, 6.01715, 0.0131274, 0, 0, 0, 0, 0, 91142735, 149.059, 505683, 0, 0, 505678
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 631111,0,0,0,0, 631111, 0, 320.013,50704.2, 0, 0.436336, 0, 0, 0, 0, 0.205481, 6.40058, 0.0124471, 0, 0, 0, 0, 0, 91888660, 308.668, 507063, 0, 0, 507062
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 1327939, 0, 0, 0, 75061,0,0,0,0, 241146, 0, 159.945,66452.9, 110.082, 9.43588, 3.69135, 0, 0, 0, 0.472611, 12.6128, 105.872, 0, 0, 0, 0, 0, 0, 1.8093, 664302, 0, 0, 1232524
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 1801151, 0, 0, 0, 133140,0,0,0,0, 473996, 0, 319.901,67570.4, 229.966, 14.1887, 4.74267, 0, 0, 0, 0.338434, 16.753, 141.255, 0, 0, 0, 0, 0, 0, 29.8786, 675496, 0, 0, 2646547
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 316223,0,0,0,0, 316223, 0, 160.003,50597.1, 0, 0.420253, 0, 0, 0, 0, 0.194338, 6.02071, 0.0122783, 0, 0, 0, 0, 0, 92352822, 149.068, 505981, 0, 0, 505980
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 1, 0, 0, 0, 629377,0,0,0,0, 629378, 0, 320.013,50843.8, 0.000126041, 0.431968, 0, 0, 0, 0, 0.201715, 6.35744, 0.0125524, 0, 0, 0, 0, 0, 91252297, 308.714, 508459, 0, 0, 508458
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 1351148, 0, 0, 0, 67147,0,0,0,0, 284900, 0, 159.937,56256, 122.177, 13.5446, 7.18317, 0, 0, 0, 0.365331, 10.44, 107.415, 0, 0, 0, 0, 0, 0, 1.29114, 562338, 0, 0, 1110696
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 1839158, 0, 0, 0, 133223,0,0,0,0, 530471, 0, 319.88,60383.6, 239.465, 16.5341, 6.27962, 0, 0, 0, 0.296034, 14.5897, 144.475, 0, 0, 0, 0, 0, 0, 25.5478, 603609, 0, 0, 2613804
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 27284, 0, 0, 0, 31730,0,0,0,0, 31906, 0, 159.998,501479, 0.876523, 8.41775, 0, 0, 0, 0, 2.18763, 66.163, 2.28381, 0, 0, 0, 0, 0, 950428236, 42.0979, 5014718, 0, 0, 4615638
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 182, 0, 0, 0, 92346,0,0,0,0, 92349, 0, 319.997,346510, 0.00914774, 9.27088, 0, 0, 0, 0, 1.45515, 71.034, 0.10226, 0, 0, 0, 0, 0, 801820626, 214.491, 3465065, 0, 0, 3463094
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 849, 0, 0, 0, 60852,0,0,0,0, 60865, 0, 159.907,262875, 0.0344882, 78.273, 66.4474, 0, 0, 0, 0.878814, 118.456, 0.127714, 0, 0, 0, 0, 0, 0, 5.90207, 2627226, 0, 0, 2389253
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 218, 0, 0, 0, 171094,0,0,0,0, 171099, 0, 319.936,187026, 0.00900607, 252.65, 241.617, 0, 0, 0, 0.609664, 287.355, 0.0695213, 0, 0, 0, 0, 0, 0, 5.81691, 1869886, 0, 0, 2098898
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 12, 0, 0, 0, 67445,0,0,0,0, 67446, 0, 159.999,237225, 0.0016137, 2.90416, 0, 0, 0, 0, 0.878293, 29.8405, 0.060402, 0, 0, 0, 0, 0, 430525985, 106.901, 2372240, 0, 0, 2372212
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 11, 0, 0, 0, 144452,0,0,0,0, 144454, 0, 320.001,221523, 0.00331045, 3.55656, 0, 0, 0, 0, 0.915467, 30.3495, 0.0569403, 0, 0, 0, 0, 0, 404110714, 267.989, 2215239, 0, 0, 2215216
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 45544, 0, 0, 0, 62181,0,0,0,0, 62985, 0, 159.916,254043, 2.03116, 75.9389, 64.3721, 0, 0, 0, 0.872239, 114.622, 3.64669, 0, 0, 0, 0, 0, 0, 6.48989, 2539088, 0, 0, 2411767
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 14344, 0, 0, 0, 172235,0,0,0,0, 172611, 0, 319.944,185389, 0.693302, 250.212, 239.131, 0, 0, 0, 0.604299, 284.941, 1.18861, 0, 0, 0, 0, 0, 0, 6.4897, 1853568, 0, 0, 2140753
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 11, 0, 0, 0, 149393,0,0,0,0, 149396, 0, 160.001,107098, 0.00282251, 1.0026, 0, 0, 0, 0, 0.35257, 13.0072, 0.0276018, 0, 0, 0, 0, 0, 196129229, 136.465, 1070985, 0, 0, 1070971
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 4, 0, 0, 0, 293468,0,0,0,0, 293470, 0, 320.006,109040, 0.00230382, 1.00366, 0, 0, 0, 0, 0.460904, 14.0626, 0.0272496, 0, 0, 0, 0, 0, 198408034, 295.269, 1090419, 0, 0, 1090399
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 1248524, 0, 0, 0, 66544,0,0,0,0, 174176, 0, 159.967,92011.4, 98.7504, 9.83438, 2.55879, 0, 0, 0, 0.558024, 16.4645, 99.2039, 0, 0, 0, 0, 0, 0, 2.22193, 919922, 0, 0, 1296429
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1631477, 0, 0, 0, 125220,0,0,0,0, 338158, 0, 319.886,94706.8, 201.336, 19.4337, 7.88389, 0, 0, 0, 0.413212, 26.5735, 127.573, 0, 0, 0, 0, 0, 0, 40.9452, 946730, 0, 0, 2904164
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 1, 0, 0, 0, 232336,0,0,0,0, 232336, 0, 160.002,68865.6, 1.965e-05, 0.589256, 0, 0, 0, 0, 0.220066, 8.15126, 0.0166341, 0, 0, 0, 0, 0, 125055835, 145.143, 688665, 0, 0, 688664
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 460332,0,0,0,0, 460332, 0, 320.009,69514.9, 0, 0.601698, 0, 0, 0, 0, 0.279354, 8.69379, 0.0168668, 0, 0, 0, 0, 0, 124894892, 304.555, 695168, 0, 0, 695167
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 1314590, 0, 0, 0, 74178,0,0,0,0, 223044, 0, 159.923,71868.5, 106.638, 10.1337, 3.51792, 0, 0, 0, 0.486661, 12.4333, 104.872, 0, 0, 0, 0, 0, 0, 1.47476, 718338, 0, 0, 1141318
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 1846569, 0, 0, 0, 126030,0,0,0,0, 442305, 0, 319.837,72421.5, 228.611, 16.6709, 5.32524, 0, 0, 0, 0.346345, 17.1754, 144.732, 0, 0, 0, 0, 0, 0, 28.5124, 723846, 0, 0, 2787276
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 319498,0,0,0,0, 319498, 0, 160.003,50078.5, 0, 0.439998, 0, 0, 0, 0, 0.161767, 5.95387, 0.0121052, 0, 0, 0, 0, 0, 91664845, 149.137, 500794, 0, 0, 500793
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 632638,0,0,0,0, 632638, 0, 320.012,50581.8, 0, 0.436778, 0, 0, 0, 0, 0.206572, 6.35023, 0.0122127, 0, 0, 0, 0, 0, 91509837, 308.723, 505838, 0, 0, 505837
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 1370374, 0, 0, 0, 65409,0,0,0,0, 281070, 0, 159.949,57017.3, 122.666, 13.3463, 7.05472, 0, 0, 0, 0.357924, 10.2977, 108.952, 0, 0, 0, 0, 0, 0, 1.03804, 569991, 0, 0, 1071731
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 1843514, 0, 0, 0, 133396,0,0,0,0, 532875, 0, 319.874,60109.9, 239.722, 16.4006, 6.12165, 0, 0, 0, 0.307133, 14.8255, 144.878, 0, 0, 0, 0, 0, 0, 25.0675, 600863, 0, 0, 2638180
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 6, 0, 0, 0, 317694,0,0,0,0, 317697, 0, 160.002,50362.4, 0.00142848, 0.450016, 0, 0, 0, 0, 0.195777, 6.04567, 0.0128587, 0, 0, 0, 0, 0, 91197343, 149.041, 503632, 0, 0, 503623
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 633420,0,0,0,0, 633420, 0, 320.013,50519.4, 0, 0.42616, 0, 0, 0, 0, 0.199838, 6.34701, 0.0122659, 0, 0, 0, 0, 0, 91806076, 308.712, 505214, 0, 0, 505213
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 323, 0, 0, 0, 72048,0,0,0,0, 72051, 0, 159.994,222065, 0.00662635, 97.2302, 87.3299, 0, 0, 0, 0.783454, 131.327, 0.113545, 0, 0, 0, 0, 0, 0, 1.4482, 2220560, 0, 0, 674985
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 157, 0, 0, 0, 207988,0,0,0,0, 207991, 0, 319.997,153852, 0.00463892, 272.202, 262.298, 0, 0, 0, 0.55237, 300.252, 0.0825727, 0, 0, 0, 0, 0, 0, 0.79342, 1538506, 0, 0, 435780
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 1, 0, 0, 0, 317357,0,0,0,0, 317357, 0, 160.003,50416.3, 4.8002e-05, 0.437207, 0, 0, 0, 0, 0.192882, 6.04578, 0.0122371, 0, 0, 0, 0, 0, 91917216, 149.043, 504173, 0, 0, 504172
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 633435,0,0,0,0, 633435, 0, 320.013,50518.2, 0, 0.428264, 0, 0, 0, 0, 0.197282, 6.39472, 0.0121295, 0, 0, 0, 0, 0, 90980983, 308.667, 505203, 0, 0, 505202
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 46210, 0, 0, 0, 78548,0,0,0,0, 79670, 0, 159.992,200835, 2.24737, 98.4051, 88.555, 0, 0, 0, 0.719621, 129.177, 3.71034, 0, 0, 0, 0, 0, 0, 1.35073, 2008258, 0, 0, 546025
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 8698, 0, 0, 0, 252366,0,0,0,0, 252646, 0, 319.999,126660, 0.35355, 277.919, 267.99, 0, 0, 0, 0.436673, 302.505, 0.740027, 0, 0, 0, 0, 0, 0, 0.89959, 1266595, 0, 0, 390433
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 7, 0, 0, 0, 313365,0,0,0,0, 313368, 0, 160.003,51058.2, 0.00143291, 0.422258, 0, 0, 0, 0, 0.184135, 6.00688, 0.0133585, 0, 0, 0, 0, 0, 90847113, 149.071, 510591, 0, 0, 510586
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 631835,0,0,0,0, 631835, 0, 320.013,50646.1, 0, 0.4347, 0, 0, 0, 0, 0.203665, 6.35527, 0.012557, 0, 0, 0, 0, 0, 91616832, 308.72, 506482, 0, 0, 506481
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 1276346, 0, 0, 0, 78459,0,0,0,0, 196294, 0, 159.933,81628.2, 95.9153, 8.74811, 2.75221, 0, 0, 0, 0.452128, 17.4635, 101.408, 0, 0, 0, 0, 0, 0, 2.68884, 815942, 0, 0, 1372465
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1597750, 0, 0, 0, 140111,0,0,0,0, 379085, 0, 319.956,84461.3, 201.633, 18.8339, 9.23576, 0, 0, 0, 0.390831, 28.1777, 125.129, 0, 0, 0, 0, 0, 0, 41.1084, 844498, 0, 0, 2646845
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 1, 0, 0, 0, 319634,0,0,0,0, 319634, 0, 160.003,50057.2, 3.1318e-05, 0.438159, 0, 0, 0, 0, 0.204378, 6.02928, 0.0122261, 0, 0, 0, 0, 0, 93190030, 149.06, 500581, 0, 0, 500580
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 637507,0,0,0,0, 637507, 0, 320.014,50195.5, 0, 0.426974, 0, 0, 0, 0, 0.201213, 6.34245, 0.0122475, 0, 0, 0, 0, 0, 92309841, 308.727, 501977, 0, 0, 501976
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 1357106, 0, 0, 0, 71080,0,0,0,0, 226838, 0, 159.959,70636.4, 109.764, 9.18822, 3.64946, 0, 0, 0, 0.374672, 12.5483, 107.605, 0, 0, 0, 0, 0, 0, 1.67133, 706185, 0, 0, 1228007
