ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,FIRST_HS,FIXED_HS,FLIP_RATIO,LATCH,LONG_TXN_RATIO,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_HS,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,POS_HS,READ_PERC,REQ_PER_QUERY,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 63, 0, 0, 0, 0, 216498,0,0,0,0, 216499, 0, 0, 0, 319.997,147806, 0.00145884, 274.263, 264.364, 0, 0, 0, 0.520673, 301.596, 0.0621905, 0, 0, 0, 0, 0, 0, 0.614097, 1478049, 0, 0, 335016
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 5197, 0, 0, 0, 0, 252756,0,0,0,0, 252902, 0, 0, 0, 320,126531, 0.18337, 279.75, 269.825, 0, 0, 0, 0.443396, 303.879, 0.459513, 0, 0, 0, 0, 0, 0, 0.524693, 1265313, 0, 0, 285297
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1481657, 0, 0, 0, 0, 140998,0,0,0,0, 350688, 0, 0, 0, 319.982,91304.2, 191.252, 17.5968, 8.25092, 0, 0, 0, 0.381779, 29.3481, 115.834, 0, 0, 0, 0, 0, 0, 49.8189, 912992, 0, 0, 2617833
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 1759732, 0, 0, 0, 0, 134938,0,0,0,0, 462104, 0, 0, 0, 319.952,69311, 226.439, 13.968, 4.6528, 0, 0, 0, 0.31849, 17.5201, 138.02, 0, 0, 0, 0, 0, 0, 32.0173, 693005, 0, 0, 2626530
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 35, 0, 0, 0, 0, 248680,0,0,0,0, 248691, 0, 0, 0, 319.996,128673, 0.0149355, 18.2964, 8.39324, 0, 0, 0, 0.509934, 42.7302, 0.0580573, 0, 0, 0, 0, 0, 0, 262.018, 1286718, 0, 0, 1503853
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 92944,0,0,0,0, 92944, 0, 0, 0, 320,344292, 0, 8.93565, 0.0904145, 0, 0, 0, 1.12145, 60.7351, 0.100391, 0, 0, 0, 0, 0, 0, 225.511, 3442914, 0, 0, 3442666
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 37, 0, 0, 0, 0, 158825,0,0,0,0, 158827, 0, 0, 0, 319.933,201476, 0.00353705, 17.9521, 6.94175, 0, 0, 0, 0.67824, 54.0939, 0.0688885, 0, 0, 0, 0, 0, 0, 240.214, 2014339, 0, 0, 3585420
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 264, 0, 0, 0, 0, 162973,0,0,0,0, 162988, 0, 0, 0, 319.933,196334, 0.0274422, 17.872, 7.05623, 0, 0, 0, 0.655507, 54.6721, 0.0856288, 0, 0, 0, 0, 0, 0, 239.568, 1962927, 0, 0, 3561321
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 2585, 0, 0, 0, 0, 168899,0,0,0,0, 169030, 0, 0, 0, 319.941,189315, 0.247464, 17.7803, 7.1795, 0, 0, 0, 0.634139, 53.0442, 0.263356, 0, 0, 0, 0, 0, 0, 242.358, 1892804, 0, 0, 3332846
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 8, 0, 0, 0, 0, 225642,0,0,0,0, 225643, 0, 0, 0, 319.997,141817, 0.000986732, 18.0127, 8.10254, 0, 0, 0, 0.457405, 44.4492, 0.0584202, 0, 0, 0, 0, 0, 0, 258.535, 1418154, 0, 0, 1829862
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 42, 0, 0, 0, 0, 212444,0,0,0,0, 212444, 0, 0, 0, 319.998,150627, 0.000877808, 273.797, 263.891, 0, 0, 0, 0.528808, 301.329, 0.0601791, 0, 0, 0, 0, 0, 0, 0.61731, 1506263, 0, 0, 336974
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 10335, 0, 0, 0, 0, 251158,0,0,0,0, 251469, 0, 0, 0, 319.999,127253, 0.392858, 277.829, 267.887, 0, 0, 0, 0.444279, 302.38, 0.861627, 0, 0, 0, 0, 0, 0, 0.862234, 1272527, 0, 0, 425435
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1486967, 0, 0, 0, 0, 140324,0,0,0,0, 345265, 0, 0, 0, 319.964,92743.3, 189.837, 18.7839, 9.39867, 0, 0, 0, 0.387194, 30.7443, 116.198, 0, 0, 0, 0, 0, 0, 49.2937, 927329, 0, 0, 2636266
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 1748987, 0, 0, 0, 0, 135908,0,0,0,0, 466210, 0, 0, 0, 319.954,68695.1, 226.605, 14.0433, 4.69603, 0, 0, 0, 0.309143, 17.559, 137.202, 0, 0, 0, 0, 0, 0, 32.2334, 686852, 0, 0, 2616862
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 6, 0, 0, 0, 0, 247683,0,0,0,0, 247684, 0, 0, 0, 320,129197, 0.000512563, 18.3026, 8.40305, 0, 0, 0, 0.445546, 42.7399, 0.0524701, 0, 0, 0, 0, 0, 0, 262.14, 1291968, 0, 0, 1490496
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 93889,0,0,0,0, 93889, 0, 0, 0, 319.998,340825, 0, 8.90609, 0.0894529, 0, 0, 0, 1.13179, 60.4253, 0.095341, 0, 0, 0, 0, 0, 0, 226.094, 3408230, 0, 0, 3408078
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 64, 0, 0, 0, 0, 161693,0,0,0,0, 161700, 0, 0, 0, 319.935,197897, 0.013922, 17.9566, 6.95718, 0, 0, 0, 0.680916, 53.7812, 0.0712565, 0, 0, 0, 0, 0, 0, 240.819, 1978572, 0, 0, 3529151
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 1742, 0, 0, 0, 0, 160233,0,0,0,0, 160324, 0, 0, 0, 319.932,199595, 0.181766, 17.7715, 6.95957, 0, 0, 0, 0.670536, 54.6987, 0.200729, 0, 0, 0, 0, 0, 0, 239.138, 1995527, 0, 0, 3605624
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 4337, 0, 0, 0, 0, 170932,0,0,0,0, 171176, 0, 0, 0, 319.942,186942, 0.456178, 17.7247, 7.15062, 0, 0, 0, 0.629192, 52.6734, 0.399959, 0, 0, 0, 0, 0, 0, 242.763, 1869078, 0, 0, 3274342
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,1,0,LH_MCSLOCK,0,10,1000000,true,2,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 231099,0,0,0,0, 231099, 0, 0, 0, 320,138468, 0, 18.0642, 8.15775, 0, 0, 0, 0.444508, 44.0761, 0.057515, 0, 0, 0, 0, 0, 0, 259.382, 1384685, 0, 0, 1758991
