ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,FIRST_HS,FIXED_HS,FLIP_RATIO,LATCH,LONG_TXN_RATIO,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_HS,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,POS_HS,READ_PERC,REQ_PER_QUERY,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 52349,0,0,0,0, 52349, 0, 0, 0, 159.996,305641, 0, 43.2825, 32.5437, 0, 0, 0, 1.13108, 85.9321, 0.0770311, 0, 0, 0, 0, 0, 0, 33.895, 3056325, 0, 0, 3032691
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 135495,0,0,0,0, 135495, 0, 0, 0, 319.999,236171, 0, 91.3804, 80.8933, 0, 0, 0, 0.894664, 127.087, 0.0612075, 0, 0, 0, 0, 0, 0, 159.599, 2361701, 0, 0, 2361279
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 50669,0,0,0,0, 50669, 0, 0, 0, 159.99,315773, 0, 36.8897, 25.8379, 0, 0, 0, 1.20278, 80.8862, 0.079571, 0, 0, 0, 0, 0, 0, 37.5185, 3157522, 0, 0, 3151874
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 133850,0,0,0,0, 133850, 0, 0, 0, 319.984,239072, 0, 101.355, 90.6166, 0, 0, 0, 0.884457, 137.945, 0.0656091, 0, 0, 0, 0, 0, 0, 148.436, 2390602, 0, 0, 2390365
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 49200,0,0,0,0, 49200, 0, 0, 0, 159.993,325198, 0, 33.1615, 21.8007, 0, 0, 0, 1.20248, 78.0312, 0.0793494, 0, 0, 0, 0, 0, 0, 39.7889, 3251842, 0, 0, 3246220
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 127892,0,0,0,0, 127892, 0, 0, 0, 319.997,250211, 0, 72.6566, 61.6061, 0, 0, 0, 0.936561, 111.399, 0.0694667, 0, 0, 0, 0, 0, 0, 173.878, 2502087, 0, 0, 2501923
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 44858,0,0,0,0, 44858, 0, 0, 0, 159.99,356673, 0, 23.6576, 11.9138, 0, 0, 0, 1.38411, 71.9676, 0.0860646, 0, 0, 0, 0, 0, 0, 42.8202, 3566515, 0, 0, 3559688
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 118903,0,0,0,0, 118903, 0, 0, 0, 319.997,269127, 0, 43.546, 32.2271, 0, 0, 0, 1.13062, 85.9432, 0.0742943, 0, 0, 0, 0, 0, 0, 197.557, 2691242, 0, 0, 2691128
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 25936,0,0,0,0, 25936, 0, 0, 0, 159.983,616886, 0, 7.66894, 0.161796, 0, 0, 0, 2.29685, 81.1341, 0.150442, 0, 0, 0, 0, 0, 0, 15.3091, 6168213, 0, 0, 3154660
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 78978,0,0,0,0, 78978, 0, 0, 0, 319.998,405175, 0, 10.8877, 0.106269, 0, 0, 0, 1.39132, 103.21, 0.117201, 0, 0, 0, 0, 0, 0, 174.809, 4051723, 0, 0, 4048467
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 52320,0,0,0,0, 52320, 0, 0, 0, 159.997,305810, 0, 42.1878, 31.4559, 0, 0, 0, 1.13761, 84.8172, 0.0775662, 0, 0, 0, 0, 0, 0, 34.9549, 3058048, 0, 0, 3047817
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 135805,0,0,0,0, 135805, 0, 0, 0, 320.001,235632, 0, 80.051, 69.5688, 0, 0, 0, 0.876261, 115.437, 0.0614579, 0, 0, 0, 0, 0, 0, 171.265, 2356322, 0, 0, 2356086
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 51374,0,0,0,0, 51374, 0, 0, 0, 159.993,311438, 0, 37.1271, 26.0475, 0, 0, 0, 1.21884, 80.5218, 0.0791705, 0, 0, 0, 0, 0, 0, 38.6009, 3114241, 0, 0, 3109961
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 134916,0,0,0,0, 134916, 0, 0, 0, 319.988,237184, 0, 107.67, 96.9288, 0, 0, 0, 0.906907, 144.312, 0.0667507, 0, 0, 0, 0, 0, 0, 142.187, 2371751, 0, 0, 2371411
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 49324,0,0,0,0, 49324, 0, 0, 0, 159.993,324382, 0, 32.3305, 20.9439, 0, 0, 0, 1.21054, 77.1825, 0.0789056, 0, 0, 0, 0, 0, 0, 40.6677, 3243676, 0, 0, 3240439
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 127989,0,0,0,0, 127989, 0, 0, 0, 319.982,250021, 0, 85.8258, 74.7899, 0, 0, 0, 0.956475, 124.586, 0.0701547, 0, 0, 0, 0, 0, 0, 160.766, 2500068, 0, 0, 2499908
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 45257,0,0,0,0, 45257, 0, 0, 0, 159.991,353529, 0, 23.9155, 12.1581, 0, 0, 0, 1.32881, 71.594, 0.0858051, 0, 0, 0, 0, 0, 0, 43.7794, 3535097, 0, 0, 3529163
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 117663,0,0,0,0, 117663, 0, 0, 0, 319.997,271963, 0, 40.9176, 29.6233, 0, 0, 0, 1.03021, 84.0889, 0.0782382, 0, 0, 0, 0, 0, 0, 199.005, 2719604, 0, 0, 2719434
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 46555,0,0,0,0, 46555, 0, 0, 0, 159.994,343675, 0, 15.2844, 3.52226, 0, 0, 0, 1.07467, 61.501, 0.0838335, 0, 0, 0, 0, 0, 0, 54.9898, 3436622, 0, 0, 3429218
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 113160,0,0,0,0, 113160, 0, 0, 0, 319.998,282784, 0, 14.8973, 3.5612, 0, 0, 0, 0.892643, 59.674, 0.0795986, 0, 0, 0, 0, 0, 0, 222.706, 2827825, 0, 0, 2827777
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 52065,0,0,0,0, 52065, 0, 0, 0, 159.996,307305, 0, 43.8961, 33.1695, 0, 0, 0, 1.14007, 86.6794, 0.0779666, 0, 0, 0, 0, 0, 0, 32.9872, 3072980, 0, 0, 3051167
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 138885,0,0,0,0, 138885, 0, 0, 0, 319.998,230406, 0, 118.453, 107.981, 0, 0, 0, 0.961053, 153.72, 0.0599316, 0, 0, 0, 0, 0, 0, 133.441, 2304039, 0, 0, 2303571
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 51222,0,0,0,0, 51222, 0, 0, 0, 159.993,312361, 0, 37.5932, 26.5291, 0, 0, 0, 1.17824, 81.0226, 0.0787347, 0, 0, 0, 0, 0, 0, 38.0998, 3123477, 0, 0, 3118775
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 131541,0,0,0,0, 131541, 0, 0, 0, 319.993,243269, 0, 87.2964, 76.5484, 0, 0, 0, 0.931871, 124.335, 0.0672261, 0, 0, 0, 0, 0, 0, 161.56, 2432640, 0, 0, 2432480
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 48902,0,0,0,0, 48902, 0, 0, 0, 159.99,327181, 0, 33.467, 22.0818, 0, 0, 0, 1.30301, 78.3651, 0.0802036, 0, 0, 0, 0, 0, 0, 39.3559, 3271600, 0, 0, 3267309
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 128495,0,0,0,0, 128495, 0, 0, 0, 319.988,249035, 0, 82.4883, 71.4513, 0, 0, 0, 1.01997, 121.341, 0.0694477, 0, 0, 0, 0, 0, 0, 163.981, 2490255, 0, 0, 2490145
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 46347,0,0,0,0, 46347, 0, 0, 0, 159.989,345219, 0, 24.1357, 12.4284, 0, 0, 0, 1.31924, 71.3515, 0.0843345, 0, 0, 0, 0, 0, 0, 44.4394, 3451953, 0, 0, 3445012
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 119465,0,0,0,0, 119465, 0, 0, 0, 319.998,267859, 0, 49.4777, 38.167, 0, 0, 0, 1.01843, 92.1336, 0.0742181, 0, 0, 0, 0, 0, 0, 191.454, 2678573, 0, 0, 2678390
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 26210,0,0,0,0, 26210, 0, 0, 0, 159.985,610453, 0, 7.84649, 0.160169, 0, 0, 0, 2.2139, 80.7616, 0.148341, 0, 0, 0, 0, 0, 0, 16.3753, 6103965, 0, 0, 3244336
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 77421,0,0,0,0, 77421, 0, 0, 0, 320,413319, 0, 10.9116, 0.108417, 0, 0, 0, 1.4028, 101.682, 0.11865, 0, 0, 0, 0, 0, 0, 175.823, 4133192, 0, 0, 4130912
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 52343,0,0,0,0, 52343, 0, 0, 0, 159.995,305673, 0, 42.3166, 31.5725, 0, 0, 0, 1.14749, 84.964, 0.077767, 0, 0, 0, 0, 0, 0, 34.8731, 3056627, 0, 0, 3039761
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 134960,0,0,0,0, 134960, 0, 0, 0, 319.998,237107, 0, 89.5015, 79.0295, 0, 0, 0, 0.97185, 125.198, 0.0625183, 0, 0, 0, 0, 0, 0, 161.303, 2371056, 0, 0, 2366932
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 50915,0,0,0,0, 50915, 0, 0, 0, 159.991,314246, 0, 38.0569, 26.9646, 0, 0, 0, 1.17519, 81.3532, 0.0793167, 0, 0, 0, 0, 0, 0, 37.8445, 3142292, 0, 0, 3138577
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 132240,0,0,0,0, 132240, 0, 0, 0, 319.999,241984, 0, 116.329, 105.563, 0, 0, 0, 0.934161, 153.028, 0.0678297, 0, 0, 0, 0, 0, 0, 133.167, 2419827, 0, 0, 2419455
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 48983,0,0,0,0, 48983, 0, 0, 0, 159.993,326643, 0, 32.7043, 21.3216, 0, 0, 0, 1.21932, 77.6493, 0.0794337, 0, 0, 0, 0, 0, 0, 40.1124, 3266292, 0, 0, 3261207
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 128077,0,0,0,0, 128077, 0, 0, 0, 319.998,249849, 0, 75.6645, 64.6318, 0, 0, 0, 0.930949, 114.563, 0.0706539, 0, 0, 0, 0, 0, 0, 170.22, 2498475, 0, 0, 2498324
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 46528,0,0,0,0, 46528, 0, 0, 0, 159.991,343876, 0, 23.6717, 12.0004, 0, 0, 0, 1.3177, 70.4935, 0.0845008, 0, 0, 0, 0, 0, 0, 45.5789, 3438565, 0, 0, 3433557
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 121729,0,0,0,0, 121729, 0, 0, 0, 319.986,262878, 0, 48.3062, 37.0095, 0, 0, 0, 0.988003, 90.9022, 0.0735599, 0, 0, 0, 0, 0, 0, 193.154, 2628667, 0, 0, 2628536
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 47039,0,0,0,0, 47039, 0, 0, 0, 159.993,340140, 0, 15.3389, 3.58961, 0, 0, 0, 1.05703, 61.2569, 0.0820107, 0, 0, 0, 0, 0, 0, 55.5028, 3401259, 0, 0, 3396778
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 113543,0,0,0,0, 113543, 0, 0, 0, 319.998,281830, 0, 14.7579, 3.49339, 0, 0, 0, 0.884958, 59.6126, 0.0826852, 0, 0, 0, 0, 0, 0, 222.758, 2818280, 0, 0, 2818227
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 52093,0,0,0,0, 52093, 0, 0, 0, 159.997,307141, 0, 43.4682, 32.7296, 0, 0, 0, 1.13988, 86.2817, 0.0778489, 0, 0, 0, 0, 0, 0, 33.4165, 3071350, 0, 0, 3060903
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 135656,0,0,0,0, 135656, 0, 0, 0, 320,235891, 0, 78.7268, 68.2487, 0, 0, 0, 0.891185, 114.137, 0.0616988, 0, 0, 0, 0, 0, 0, 172.584, 2358909, 0, 0, 2357959
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 51393,0,0,0,0, 51393, 0, 0, 0, 159.993,311324, 0, 39.0666, 27.9668, 0, 0, 0, 1.22541, 82.7419, 0.0780492, 0, 0, 0, 0, 0, 0, 36.2719, 3113114, 0, 0, 3106011
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 131239,0,0,0,0, 131239, 0, 0, 0, 319.997,243828, 0, 103.161, 92.4059, 0, 0, 0, 1.01882, 140.744, 0.0675899, 0, 0, 0, 0, 0, 0, 145.01, 2438257, 0, 0, 2434854
